,____,1,2,3,4,5
,____,191219523,200126004,200126004,200126004,200126004
,______,2_LR5011,2_LR5041,2_LR5041,2_LR5041,2_LR5041
,CH____,CH1,CH1,CH1,CH1,CH1
,__,___,___,___,___,___
,__, _, , , , 
2024/04/16 15:00,15:00:00,17.2,178,222,127,127
2024/04/16 15:10,15:10:00,16.7,114,127,111,117
2024/04/16 15:20,15:20:00,16.9,129,139,117,139
2024/04/16 15:30,15:30:00,17.3,160,192,139,192
2024/04/16 15:40,15:40:00,17.6,243,293,192,256
2024/04/16 15:50,15:50:00,17.5,242,255,236,247
2024/04/16 16:00,16:00:00,18.1,233,259,203,205
2024/04/16 16:10,16:10:00,17.5,220,336,205,209
2024/04/16 16:20,16:20:00,17.1,197,209,167,167
2024/04/16 16:30,16:30:00,17.1,150,166,133,165
2024/04/16 16:40,16:40:00,17.1,144,165,115,115
2024/04/16 16:50,16:50:00,16.7,102,115,87,87
2024/04/16 17:00,17:00:00,16.7,77,88,66,67
2024/04/16 17:10,17:10:00,16.5,75,88,65,87
2024/04/16 17:20,17:20:00,16.6,69,87,52,52
2024/04/16 17:30,17:30:00,16.6,54,59,51,59
2024/04/16 17:40,17:40:00,16.4,49,62,30,30
2024/04/16 17:50,17:50:00,16.2,25,53,5,5
2024/04/16 18:00,18:00:00,15,5,7,3,6
2024/04/16 18:10,18:10:00,14.4,6,7,4,4
2024/04/16 18:20,18:20:00,14.3,2,4,1,1
2024/04/16 18:30,18:30:00,14.1,1,1,0,0
2024/04/16 18:40,18:40:00,14.2,0,0,-1,0
2024/04/16 18:50,18:50:00,14.1,0,0,0,0
2024/04/16 19:00,19:00:00,13.9,0,0,-1,0
2024/04/16 19:10,19:10:00,13.8,-1,0,-1,-1
2024/04/16 19:20,19:20:00,13.6,0,0,-1,0
2024/04/16 19:30,19:30:00,13.7,0,0,-1,0
2024/04/16 19:40,19:40:00,13.7,0,0,-1,0
2024/04/16 19:50,19:50:00,13.7,0,0,-1,0
2024/04/16 20:00,20:00:00,13.7,0,0,-1,0
2024/04/16 20:10,20:10:00,13.7,0,0,-1,0
2024/04/16 20:20,20:20:00,13.7,0,0,-1,0
2024/04/16 20:30,20:30:00,13.5,-1,0,-1,-1
2024/04/16 20:40,20:40:00,13.3,-1,0,-1,0
2024/04/16 20:50,20:50:00,13.3,-1,0,-1,-1
2024/04/16 21:00,21:00:00,13.1,-1,0,-1,-1
2024/04/16 21:10,21:10:00,12.9,-1,-1,-2,-1
2024/04/16 21:20,21:20:00,12.8,-1,-1,-2,-2
2024/04/16 21:30,21:30:00,12.5,-2,-1,-2,-2
2024/04/16 21:40,21:40:00,12.7,-1,1,-3,1
2024/04/16 21:50,21:50:00,12.8,0,1,0,0
2024/04/16 22:00,22:00:00,12.8,-1,0,-2,-2
2024/04/16 22:10,22:10:00,12.4,-2,-1,-3,-2
2024/04/16 22:20,22:20:00,12.2,-2,-1,-2,-1
2024/04/16 22:30,22:30:00,11.8,-2,-1,-3,-2
2024/04/16 22:40,22:40:00,11.7,-2,-1,-3,-2
2024/04/16 22:50,22:50:00,12,-1,0,-2,-1
2024/04/16 23:00,23:00:00,11.9,-1,-1,-2,-1
2024/04/16 23:10,23:10:00,11.6,-2,-1,-2,-2
2024/04/16 23:20,23:20:00,11.8,-1,0,-2,-1
2024/04/16 23:30,23:30:00,11.5,-2,-1,-3,-1
2024/04/16 23:40,23:40:00,11.2,-1,-1,-2,-1
2024/04/16 23:50,23:50:00,11.6,-1,0,-2,-1
2024/04/17 0:00,0:00:00,11.3,-1,-1,-3,-2
2024/04/17 0:10,0:10:00,11.2,-1,-1,-2,-1
2024/04/17 0:20,0:20:00,11.1,-2,-1,-2,-1
2024/04/17 0:30,0:30:00,11.2,-1,0,-2,-1
2024/04/17 0:40,0:40:00,11.4,-1,0,-2,-1
2024/04/17 0:50,0:50:00,11.4,-1,0,-2,-1
2024/04/17 1:00,1:00:00,11.5,-1,0,-2,-1
2024/04/17 1:10,1:10:00,11.5,-1,0,-2,-1
2024/04/17 1:20,1:20:00,11.4,-1,0,-2,-2
2024/04/17 1:30,1:30:00,10.4,-3,-1,-4,-3
2024/04/17 1:40,1:40:00,10.1,-2,-1,-3,-3
2024/04/17 1:50,1:50:00,10.3,-1,0,-3,-1
2024/04/17 2:00,2:00:00,10.3,-2,-1,-3,-1
2024/04/17 2:10,2:10:00,10.5,0,0,-2,-1
2024/04/17 2:20,2:20:00,10.8,-1,0,-2,-1
2024/04/17 2:30,2:30:00,11.1,-1,0,-2,-1
2024/04/17 2:40,2:40:00,10.9,-2,-1,-2,-2
2024/04/17 2:50,2:50:00,9.9,-3,-1,-4,-3
2024/04/17 3:00,3:00:00,9.7,-2,-1,-3,-1
2024/04/17 3:10,3:10:00,9.8,-1,-1,-2,-1
2024/04/17 3:20,3:20:00,10.6,-1,0,-2,-1
2024/04/17 3:30,3:30:00,10.6,-1,-1,-2,-1
2024/04/17 3:40,3:40:00,10.9,-1,0,-2,-1
2024/04/17 3:50,3:50:00,10.7,-1,-1,-2,-2
2024/04/17 4:00,4:00:00,11.4,-1,0,-2,-1
2024/04/17 4:10,4:10:00,10.7,-1,0,-2,-1
2024/04/17 4:20,4:20:00,10.7,-1,-1,-2,-1
2024/04/17 4:30,4:30:00,10.8,-1,0,-2,-1
2024/04/17 4:40,4:40:00,11.1,-1,0,-2,-1
2024/04/17 4:50,4:50:00,11.1,-1,0,-2,-1
2024/04/17 5:00,5:00:00,11.1,-1,-1,-2,-1
2024/04/17 5:10,5:10:00,10.8,-1,-1,-2,-1
2024/04/17 5:20,5:20:00,11.1,-1,0,-2,-1
2024/04/17 5:30,5:30:00,10.6,-1,0,-2,-2
2024/04/17 5:40,5:40:00,8.8,-4,-2,-5,-4
2024/04/17 5:50,5:50:00,8,-4,-3,-5,-3
2024/04/17 6:00,6:00:00,8.3,-2,0,-4,-2
2024/04/17 6:10,6:10:00,8.7,-1,0,-2,0
2024/04/17 6:20,6:20:00,9.2,0,1,-1,1
2024/04/17 6:30,6:30:00,9.2,1,3,1,3
2024/04/17 6:40,6:40:00,9.2,5,9,3,8
2024/04/17 6:50,6:50:00,9.1,10,13,8,13
2024/04/17 7:00,7:00:00,8.1,15,16,13,16
2024/04/17 7:10,7:10:00,7.6,17,20,15,20
2024/04/17 7:20,7:20:00,8.9,23,26,19,25
2024/04/17 7:30,7:30:00,9.1,27,34,25,34
2024/04/17 7:40,7:40:00,9.7,58,145,31,131
2024/04/17 7:50,7:50:00,10.1,73,153,40,153
2024/04/17 8:00,8:00:00,10.5,93,159,48,66
2024/04/17 8:10,8:10:00,11.7,300,374,67,374
2024/04/17 8:20,8:20:00,12.9,400,425,374,425
2024/04/17 8:30,8:30:00,13.8,450,471,425,470
2024/04/17 8:40,8:40:00,14.5,497,520,470,519
2024/04/17 8:50,8:50:00,14.9,540,562,519,562
2024/04/17 9:00,9:00:00,15.3,585,606,562,606
2024/04/17 9:10,9:10:00,16.1,628,647,606,647
2024/04/17 9:20,9:20:00,16.2,668,689,647,689
2024/04/17 9:30,9:30:00,16.7,706,724,689,724
2024/04/17 9:40,9:40:00,16.9,744,763,724,763
2024/04/17 9:50,9:50:00,17.2,782,799,763,799
2024/04/17 10:00,10:00:00,18,817,832,799,831
2024/04/17 10:10,10:10:00,19.8,854,890,831,890
2024/04/17 10:20,10:20:00,18.8,829,1108,344,1094
2024/04/17 10:30,10:30:00,19.9,1037,1106,978,1106
2024/04/17 10:40,10:40:00,18.8,727,1176,310,976
2024/04/17 10:50,10:50:00,18.9,704,1244,276,278
2024/04/17 11:00,11:00:00,19.3,759,1310,248,256
2024/04/17 11:10,11:10:00,19.5,736,1298,258,936
2024/04/17 11:20,11:20:00,18.9,782,1346,393,741
2024/04/17 11:30,11:30:00,19,460,986,310,310
2024/04/17 11:40,11:40:00,18.8,291,310,278,280
2024/04/17 11:50,11:50:00,18.4,257,280,230,270
2024/04/17 12:00,12:00:00,18.8,287,329,245,278
2024/04/17 12:10,12:10:00,18.6,267,312,226,276
2024/04/17 12:20,12:20:00,19.2,324,351,277,285
2024/04/17 12:30,12:30:00,19.1,321,424,274,413
2024/04/17 12:40,12:40:00,19.9,414,470,342,370
2024/04/17 12:50,12:50:00,18.9,328,391,232,232
2024/04/17 13:00,13:00:00,19.4,314,407,190,403
2024/04/17 13:10,13:10:00,19.1,296,449,231,449
2024/04/17 13:20,13:20:00,20.6,683,1422,408,418
2024/04/17 13:30,13:30:00,19.3,278,757,166,186
2024/04/17 13:40,13:40:00,19.1,197,245,164,217
2024/04/17 13:50,13:50:00,18.8,217,266,172,172
2024/04/17 14:00,14:00:00,18.6,126,171,93,93
2024/04/17 14:10,14:10:00,18.6,118,171,91,139
2024/04/17 14:20,14:20:00,18.9,182,239,135,239
2024/04/17 14:30,14:30:00,18.9,184,243,111,111
2024/04/17 14:40,14:40:00,18.4,113,120,100,100
2024/04/17 14:50,14:50:00,18.5,163,201,100,161
2024/04/17 15:00,15:00:00,18.5,121,161,106,120
2024/04/17 15:10,15:10:00,18.4,150,192,120,192
2024/04/17 15:20,15:20:00,18.8,186,215,156,158
2024/04/17 15:30,15:30:00,19.1,138,163,110,110
2024/04/17 15:40,15:40:00,19.3,99,110,92,102
2024/04/17 15:50,15:50:00,18.8,91,103,76,77
2024/04/17 16:00,16:00:00,18.8,89,111,76,111
2024/04/17 16:10,16:10:00,19.4,269,627,111,114
2024/04/17 16:20,16:20:00,18.7,61,156,40,43
2024/04/17 16:30,16:30:00,17.8,45,49,36,36
2024/04/17 16:40,16:40:00,17.1,28,36,25,29
2024/04/17 16:50,16:50:00,16.1,38,48,29,48
2024/04/17 17:00,17:00:00,16.2,67,77,48,70
2024/04/17 17:10,17:10:00,17.4,185,374,70,363
2024/04/17 17:20,17:20:00,17.9,242,401,168,393
2024/04/17 17:30,17:30:00,18.8,315,393,180,284
2024/04/17 17:40,17:40:00,19,215,284,103,126
2024/04/17 17:50,17:50:00,18.1,52,123,43,64
2024/04/17 18:00,18:00:00,18.1,67,84,47,69
2024/04/17 18:10,18:10:00,17.9,71,99,40,41
2024/04/17 18:20,18:20:00,17.3,33,42,19,19
2024/04/17 18:30,18:30:00,16.5,10,19,1,1
2024/04/17 18:40,18:40:00,15.6,0,1,-1,0
2024/04/17 18:50,18:50:00,15.2,-2,0,-3,-2
2024/04/17 19:00,19:00:00,14.9,-2,-1,-3,-2
2024/04/17 19:10,19:10:00,14.9,-1,0,-2,-1
2024/04/17 19:20,19:20:00,14.8,-1,0,-2,-1
2024/04/17 19:30,19:30:00,14.7,-1,0,-1,-1
2024/04/17 19:40,19:40:00,14.5,-1,0,-1,-1
2024/04/17 19:50,19:50:00,14.3,-2,-1,-3,-2
2024/04/17 20:00,20:00:00,14.1,-2,-2,-3,-2
2024/04/17 20:10,20:10:00,13.7,-2,-1,-3,-2
2024/04/17 20:20,20:20:00,13.5,-2,-1,-2,-2
2024/04/17 20:30,20:30:00,13.7,-1,-1,-2,-1
2024/04/17 20:40,20:40:00,13.2,-2,-1,-3,-2
2024/04/17 20:50,20:50:00,13,-1,-1,-3,-1
2024/04/17 21:00,21:00:00,12.9,-1,-1,-2,-1
2024/04/17 21:10,21:10:00,13.1,-1,0,-2,-2
2024/04/17 21:20,21:20:00,13.4,-1,0,-2,-1
2024/04/17 21:30,21:30:00,14.1,-2,-1,-3,-3
2024/04/17 21:40,21:40:00,14.5,-3,-3,-4,-4
2024/04/17 21:50,21:50:00,14.3,-3,-2,-4,-2
2024/04/17 22:00,22:00:00,14.1,-2,-1,-3,-1
2024/04/17 22:10,22:10:00,13.5,-2,0,-2,-2
2024/04/17 22:20,22:20:00,13.3,-2,-1,-3,-2
2024/04/17 22:30,22:30:00,12.7,-2,-1,-3,-2
2024/04/17 22:40,22:40:00,12.5,-1,-1,-2,-1
2024/04/17 22:50,22:50:00,12.4,-1,0,-2,-1
2024/04/17 23:00,23:00:00,12.6,0,0,-1,0
2024/04/17 23:10,23:10:00,12.7,0,1,-1,1
2024/04/17 23:20,23:20:00,13.1,1,2,0,0
2024/04/17 23:30,23:30:00,13.4,1,1,0,1
2024/04/17 23:40,23:40:00,13.6,1,1,0,1
2024/04/17 23:50,23:50:00,13.5,0,1,0,0
2024/04/18 0:00,0:00:00,13.1,0,0,-1,-1
2024/04/18 0:10,0:10:00,12.4,-1,-1,-2,-1
2024/04/18 0:20,0:20:00,12.2,-1,0,-2,0
2024/04/18 0:30,0:30:00,12.2,0,0,-1,0
2024/04/18 0:40,0:40:00,12.6,0,1,0,0
2024/04/18 0:50,0:50:00,12.8,0,1,-1,0
2024/04/18 1:00,1:00:00,12.9,0,1,0,0
2024/04/18 1:10,1:10:00,12.6,-1,0,-1,-1
2024/04/18 1:20,1:20:00,12.3,-1,0,-1,-1
2024/04/18 1:30,1:30:00,12.4,0,0,-1,0
2024/04/18 1:40,1:40:00,12.7,1,1,0,1
2024/04/18 1:50,1:50:00,12.6,0,1,0,0
2024/04/18 2:00,2:00:00,12.6,0,1,0,0
2024/04/18 2:10,2:10:00,12.7,0,1,0,0
2024/04/18 2:20,2:20:00,12.7,0,0,-1,0
2024/04/18 2:30,2:30:00,12.7,0,1,-1,0
2024/04/18 2:40,2:40:00,12.6,0,0,-1,-1
2024/04/18 2:50,2:50:00,12.5,0,0,-1,0
2024/04/18 3:00,3:00:00,12.4,0,0,0,0
2024/04/18 3:10,3:10:00,12.5,0,1,0,0
2024/04/18 3:20,3:20:00,12.7,1,1,0,1
2024/04/18 3:30,3:30:00,13,0,1,-1,0
2024/04/18 3:40,3:40:00,13.2,-1,0,-2,-1
2024/04/18 3:50,3:50:00,13.2,-1,-1,-2,-1
2024/04/18 4:00,4:00:00,13.1,-1,-1,-2,-2
2024/04/18 4:10,4:10:00,12.6,-2,-1,-2,-1
2024/04/18 4:20,4:20:00,12.6,-1,0,-2,0
2024/04/18 4:30,4:30:00,12.7,-1,0,-1,0
2024/04/18 4:40,4:40:00,12.7,0,1,-1,0
2024/04/18 4:50,4:50:00,12.8,1,1,0,1
2024/04/18 5:00,5:00:00,12.9,1,1,0,0
2024/04/18 5:10,5:10:00,12.8,0,1,-1,-1
2024/04/18 5:20,5:20:00,12.6,-1,0,-1,0
2024/04/18 5:30,5:30:00,12.6,0,0,-1,0
2024/04/18 5:40,5:40:00,12.8,0,0,-1,0
2024/04/18 5:50,5:50:00,12.7,0,0,-1,0
2024/04/18 6:00,6:00:00,13,0,1,-1,0
2024/04/18 6:10,6:10:00,12.9,0,0,-1,-1
2024/04/18 6:20,6:20:00,12.5,-1,0,-1,0
2024/04/18 6:30,6:30:00,12.5,1,2,-1,2
2024/04/18 6:40,6:40:00,12.5,6,11,2,11
2024/04/18 6:50,6:50:00,12.6,16,29,10,29
2024/04/18 7:00,7:00:00,12.6,35,38,28,33
2024/04/18 7:10,7:10:00,12.7,41,48,33,48
2024/04/18 7:20,7:20:00,13,64,77,48,75
2024/04/18 7:30,7:30:00,13.1,62,82,52,82
2024/04/18 7:40,7:40:00,13.5,79,157,44,120
2024/04/18 7:50,7:50:00,14,64,118,37,95
2024/04/18 8:00,8:00:00,14.6,134,229,70,106
2024/04/18 8:10,8:10:00,15.6,350,392,108,392
2024/04/18 8:20,8:20:00,16.4,410,430,392,430
2024/04/18 8:30,8:30:00,17,451,473,430,473
2024/04/18 8:40,8:40:00,17.4,496,517,473,517
2024/04/18 8:50,8:50:00,17.7,538,558,518,558
2024/04/18 9:00,9:00:00,18.5,579,601,558,601
2024/04/18 9:10,9:10:00,18.7,623,654,601,654
2024/04/18 9:20,9:20:00,18.8,697,757,654,757
2024/04/18 9:30,9:30:00,19.1,814,870,757,870
2024/04/18 9:40,9:40:00,19.2,772,885,100,102
2024/04/18 9:50,9:50:00,18.6,400,839,102,836
2024/04/18 10:00,10:00:00,19.7,857,875,836,875
2024/04/18 10:10,10:10:00,19.4,706,1019,191,243
2024/04/18 10:20,10:20:00,19.1,661,1074,204,204
2024/04/18 10:30,10:30:00,20.5,679,989,161,953
2024/04/18 10:40,10:40:00,20.7,1018,1078,953,1046
2024/04/18 10:50,10:50:00,21.8,1032,1166,359,795
2024/04/18 11:00,11:00:00,21.7,1010,1122,354,1106
2024/04/18 11:10,11:10:00,22,1006,1202,416,955
2024/04/18 11:20,11:20:00,19.8,442,1258,234,296
2024/04/18 11:30,11:30:00,20.4,493,1230,238,309
2024/04/18 11:40,11:40:00,21.3,1065,1202,296,1184
2024/04/18 11:50,11:50:00,20.6,902,1378,303,1032
2024/04/18 12:00,12:00:00,20.1,425,1288,249,249
2024/04/18 12:10,12:10:00,19.9,483,1347,248,250
2024/04/18 12:20,12:20:00,18.3,114,248,82,99
2024/04/18 12:30,12:30:00,17.8,74,102,42,42
2024/04/18 12:40,12:40:00,17.2,33,42,28,28
2024/04/18 12:50,12:50:00,16.5,21,28,16,16
2024/04/18 13:00,13:00:00,14.7,26,48,16,48
2024/04/18 13:10,13:10:00,13,41,55,31,44
2024/04/18 13:20,13:20:00,12.7,82,154,44,154
2024/04/18 13:30,13:30:00,13.4,222,310,125,128
2024/04/18 13:40,13:40:00,14.8,590,1347,128,1347
2024/04/18 13:50,13:50:00,15.9,773,1394,425,884
2024/04/18 14:00,14:00:00,17.3,1139,1176,961,1137
2024/04/18 14:10,14:10:00,16.7,337,1154,241,257
2024/04/18 14:20,14:20:00,17.2,270,384,232,233
2024/04/18 14:30,14:30:00,17.5,288,543,233,319
2024/04/18 14:40,14:40:00,18.1,350,599,317,325
2024/04/18 14:50,14:50:00,17.9,341,389,315,356
2024/04/18 15:00,15:00:00,18.3,409,706,274,274
2024/04/18 15:10,15:10:00,18.5,235,274,218,218
2024/04/18 15:20,15:20:00,18.3,193,231,150,173
2024/04/18 15:30,15:30:00,18,202,241,173,175
2024/04/18 15:40,15:40:00,18,148,175,128,141
2024/04/18 15:50,15:50:00,18.3,172,204,141,204
2024/04/18 16:00,16:00:00,17.8,219,243,200,240
2024/04/18 16:10,16:10:00,17.8,300,673,233,396
2024/04/18 16:20,16:20:00,18.5,320,521,240,378
2024/04/18 16:30,16:30:00,18.9,349,450,182,199
2024/04/18 16:40,16:40:00,18.9,254,412,184,185
2024/04/18 16:50,16:50:00,18.9,149,185,136,142
2024/04/18 17:00,17:00:00,18.7,134,147,126,131
2024/04/18 17:10,17:10:00,18.3,150,164,130,164
2024/04/18 17:20,17:20:00,18,170,174,163,163
2024/04/18 17:30,17:30:00,17.2,113,163,74,74
2024/04/18 17:40,17:40:00,16.7,69,74,66,73
2024/04/18 17:50,17:50:00,16.5,72,80,63,63
2024/04/18 18:00,18:00:00,16.4,48,63,41,41
2024/04/18 18:10,18:10:00,16.2,39,41,37,38
2024/04/18 18:20,18:20:00,15.9,24,37,15,15
2024/04/18 18:30,18:30:00,15.7,7,16,2,2
2024/04/18 18:40,18:40:00,15.6,1,2,-1,0
2024/04/18 18:50,18:50:00,15.2,-1,0,-1,-1
2024/04/18 19:00,19:00:00,15.3,0,0,-1,0
2024/04/18 19:10,19:10:00,15.2,-1,0,-1,-1
2024/04/18 19:20,19:20:00,15,-1,0,-1,0
2024/04/18 19:30,19:30:00,15.1,0,1,0,0
2024/04/18 19:40,19:40:00,15.2,1,1,0,0
2024/04/18 19:50,19:50:00,15.1,0,1,-1,-1
2024/04/18 20:00,20:00:00,15,0,0,-1,0
2024/04/18 20:10,20:10:00,14.8,-1,0,-1,-1
2024/04/18 20:20,20:20:00,14.7,-1,0,-1,-1
2024/04/18 20:30,20:30:00,14.5,-1,0,-1,0
2024/04/18 20:40,20:40:00,14.4,-1,0,-1,-1
2024/04/18 20:50,20:50:00,14.5,-1,0,-1,0
2024/04/18 21:00,21:00:00,14.4,-1,0,-1,-1
2024/04/18 21:10,21:10:00,14.3,-1,0,-1,-1
2024/04/18 21:20,21:20:00,14.1,-2,-1,-2,-2
2024/04/18 21:30,21:30:00,13.6,-2,-1,-3,-2
2024/04/18 21:40,21:40:00,13.4,-1,0,-2,-1
2024/04/18 21:50,21:50:00,13.5,0,0,-1,0
2024/04/18 22:00,22:00:00,13.7,0,0,-1,0
2024/04/18 22:10,22:10:00,13.8,-1,0,-1,-1
2024/04/18 22:20,22:20:00,13.7,-1,0,-3,-2
2024/04/18 22:30,22:30:00,13.2,-2,-2,-3,-2
2024/04/18 22:40,22:40:00,12.8,-2,-2,-3,-2
2024/04/18 22:50,22:50:00,12.6,-2,-1,-3,-1
2024/04/18 23:00,23:00:00,12.5,-1,0,-1,-1
2024/04/18 23:10,23:10:00,12.3,-1,0,-2,-1
2024/04/18 23:20,23:20:00,13.3,-1,0,-1,-1
2024/04/18 23:30,23:30:00,12.5,-1,0,-2,0
2024/04/18 23:40,23:40:00,12.4,0,1,0,0
2024/04/18 23:50,23:50:00,12.4,0,1,0,0
2024/04/19 0:00,0:00:00,12.5,0,1,0,0
2024/04/19 0:10,0:10:00,12.5,0,1,0,0
2024/04/19 0:20,0:20:00,12.6,0,1,0,0
2024/04/19 0:30,0:30:00,12.7,0,1,0,0
2024/04/19 0:40,0:40:00,12.5,0,1,-1,0
2024/04/19 0:50,0:50:00,12.6,0,1,-1,0
2024/04/19 1:00,1:00:00,12.5,0,0,-1,0
2024/04/19 1:10,1:10:00,12.5,0,0,-1,0
2024/04/19 1:20,1:20:00,12.8,0,1,0,0
2024/04/19 1:30,1:30:00,12.9,0,1,0,0
2024/04/19 1:40,1:40:00,12.7,0,0,-1,0
2024/04/19 1:50,1:50:00,12.6,0,0,0,0
2024/04/19 2:00,2:00:00,12.6,0,0,-1,-1
2024/04/19 2:10,2:10:00,12.4,-1,0,-1,0
2024/04/19 2:20,2:20:00,12.2,0,0,-1,0
2024/04/19 2:30,2:30:00,12.3,0,1,-1,0
2024/04/19 2:40,2:40:00,12.3,0,1,0,0
2024/04/19 2:50,2:50:00,12.4,0,1,0,0
2024/04/19 3:00,3:00:00,12.4,0,0,-1,0
2024/04/19 3:10,3:10:00,12.6,0,0,-1,-1
2024/04/19 3:20,3:20:00,12.4,-1,0,-1,-1
2024/04/19 3:30,3:30:00,12,-2,-1,-2,-2
2024/04/19 3:40,3:40:00,11.5,-2,-1,-3,-1
2024/04/19 3:50,3:50:00,11.2,-2,-1,-3,-1
2024/04/19 4:00,4:00:00,10.9,-2,-1,-2,-2
2024/04/19 4:10,4:10:00,10.6,-2,0,-3,0
2024/04/19 4:20,4:20:00,10.9,0,1,-1,-1
2024/04/19 4:30,4:30:00,10.9,-1,0,-2,-1
2024/04/19 4:40,4:40:00,10.9,0,0,-1,-1
2024/04/19 4:50,4:50:00,10.8,-1,0,-2,-1
2024/04/19 5:00,5:00:00,11.7,1,3,-1,2
2024/04/19 5:10,5:10:00,12.1,1,3,0,0
2024/04/19 5:20,5:20:00,12.3,1,2,0,1
2024/04/19 5:30,5:30:00,12.4,1,1,1,1
2024/04/19 5:40,5:40:00,12.5,1,1,0,1
2024/04/19 5:50,5:50:00,12.7,1,1,0,0
2024/04/19 6:00,6:00:00,12.9,1,1,0,1
2024/04/19 6:10,6:10:00,13,1,1,0,0
2024/04/19 6:20,6:20:00,12.9,0,1,0,1
2024/04/19 6:30,6:30:00,12.8,1,3,0,2
2024/04/19 6:40,6:40:00,12.7,6,11,2,11
2024/04/19 6:50,6:50:00,12.7,14,16,11,16
2024/04/19 7:00,7:00:00,12.4,16,19,16,19
2024/04/19 7:10,7:10:00,12.4,20,22,18,22
2024/04/19 7:20,7:20:00,12.5,23,25,22,24
2024/04/19 7:30,7:30:00,12.4,29,52,24,52
2024/04/19 7:40,7:40:00,13.2,63,128,41,41
2024/04/19 7:50,7:50:00,13.6,81,158,38,158
2024/04/19 8:00,8:00:00,14.3,145,272,66,114
2024/04/19 8:10,8:10:00,14.7,335,383,116,383
2024/04/19 8:20,8:20:00,14.5,398,435,215,434
2024/04/19 8:30,8:30:00,15.5,440,478,340,477
2024/04/19 8:40,8:40:00,16.6,484,499,471,499
2024/04/19 8:50,8:50:00,16.6,522,548,499,547
2024/04/19 9:00,9:00:00,16.8,568,595,547,595
2024/04/19 9:10,9:10:00,17.9,627,661,595,661
2024/04/19 9:20,9:20:00,18.4,703,729,661,717
2024/04/19 9:30,9:30:00,18.6,725,747,707,725
2024/04/19 9:40,9:40:00,19,743,764,725,764
2024/04/19 9:50,9:50:00,19.3,774,790,763,790
2024/04/19 10:00,10:00:00,19.6,817,842,790,842
2024/04/19 10:10,10:10:00,20.9,833,918,31,918
2024/04/19 10:20,10:20:00,18.5,448,1089,203,233
2024/04/19 10:30,10:30:00,20,695,1133,232,1133
2024/04/19 10:40,10:40:00,19.4,690,1206,339,352
2024/04/19 10:50,10:50:00,19.8,906,1123,338,1041
2024/04/19 11:00,11:00:00,21.3,1105,1199,866,1199
2024/04/19 11:10,11:10:00,20.5,825,1308,350,1208
2024/04/19 11:20,11:20:00,19,248,1207,170,188
2024/04/19 11:30,11:30:00,18.9,216,244,187,242
2024/04/19 11:40,11:40:00,18.9,214,245,146,146
2024/04/19 11:50,11:50:00,18.3,103,145,93,98
2024/04/19 12:00,12:00:00,18.3,136,234,98,137
2024/04/19 12:10,12:10:00,18,109,137,90,125
2024/04/19 12:20,12:20:00,16,80,125,31,31
2024/04/19 12:30,12:30:00,14.2,24,36,18,36
2024/04/19 12:40,12:40:00,14.1,48,53,36,53
2024/04/19 12:50,12:50:00,14.3,70,86,53,86
2024/04/19 13:00,13:00:00,14.4,102,120,86,120
2024/04/19 13:10,13:10:00,14.9,147,180,120,180
2024/04/19 13:20,13:20:00,15.8,224,280,181,280
2024/04/19 13:30,13:30:00,16.6,374,478,281,478
2024/04/19 13:40,13:40:00,18.3,558,634,478,513
2024/04/19 13:50,13:50:00,19.1,779,1230,513,714
2024/04/19 14:00,14:00:00,19.2,645,996,561,584
2024/04/19 14:10,14:10:00,20.2,736,1128,531,740
2024/04/19 14:20,14:20:00,21.5,1133,1238,731,1055
2024/04/19 14:30,14:30:00,22.2,1128,1230,1071,1202
2024/04/19 14:40,14:40:00,20.4,637,1228,380,435
2024/04/19 14:50,14:50:00,20,603,1330,387,932
2024/04/19 15:00,15:00:00,20.9,837,1408,263,263
2024/04/19 15:10,15:10:00,19,196,262,171,209
2024/04/19 15:20,15:20:00,19.3,335,789,206,357
2024/04/19 15:30,15:30:00,19.3,325,376,293,360
2024/04/19 15:40,15:40:00,19,269,360,239,265
2024/04/19 15:50,15:50:00,18.9,232,266,205,242
2024/04/19 16:00,16:00:00,19.7,597,763,221,702
2024/04/19 16:10,16:10:00,20.8,659,753,377,752
2024/04/19 16:20,16:20:00,20.6,728,754,670,742
2024/04/19 16:30,16:30:00,20.1,675,762,415,415
2024/04/19 16:40,16:40:00,19.7,379,629,256,338
2024/04/19 16:50,16:50:00,19.3,326,424,232,232
2024/04/19 17:00,17:00:00,19,445,555,230,458
2024/04/19 17:10,17:10:00,18.2,371,458,250,363
2024/04/19 17:20,17:20:00,18.6,268,363,128,330
2024/04/19 17:30,17:30:00,18.6,203,332,110,116
2024/04/19 17:40,17:40:00,18.5,132,171,111,116
2024/04/19 17:50,17:50:00,18.5,173,236,109,109
2024/04/19 18:00,18:00:00,18.2,87,109,78,78
2024/04/19 18:10,18:10:00,18.1,56,78,35,36
2024/04/19 18:20,18:20:00,17.3,21,36,6,6
2024/04/19 18:30,18:30:00,16.8,2,7,0,0
2024/04/19 18:40,18:40:00,16.6,-1,0,-2,-2
2024/04/19 18:50,18:50:00,16.3,-3,-2,-3,-3
2024/04/19 19:00,19:00:00,15.7,-3,-2,-4,-3
2024/04/19 19:10,19:10:00,15.3,-3,-1,-3,-2
2024/04/19 19:20,19:20:00,15,-2,-2,-3,-2
2024/04/19 19:30,19:30:00,15,-1,-1,-2,-1
2024/04/19 19:40,19:40:00,14.8,-1,0,-1,-1
